price,bed,bath,acre_lot,city,house_size
485462.0,3.0,2.0,0.24,Hanover,3192.0
516490.0,4.0,3.0,0.25,Hanover,2871.0
399900.0,5.0,3.0,0.34,Hanover,2281.0
417245.0,3.0,3.0,0.25,Hanover,1813.0
414730.0,5.0,3.0,0.44,Hanover,2228.0
424900.0,3.0,2.0,0.07,Hanover,2834.0
469900.0,4.0,4.0,0.24,Hanover,2672.0
434900.0,3.0,2.0,0.24,Hanover,2914.0
399000.0,5.0,3.0,0.43,Elk River,2394.0
629030.0,5.0,3.0,0.26,Elk River,3102.0
375000.0,2.0,2.0,0.1,Elk River,1561.0
460652.0,4.0,3.0,0.15,Elk River,2522.0
499500.0,4.0,4.0,0.54,Elk River,3336.0
459900.0,4.0,3.0,0.3,Otsego,2305.0
245000.0,3.0,2.0,0.02,Otsego,1636.0
329000.0,3.0,2.0,0.57,Elk River,1928.0
329000.0,5.0,3.0,0.41,Elk River,2272.0
221900.0,2.0,2.0,0.03,Elk River,1454.0
245000.0,3.0,2.0,0.27,Elk River,1708.0
625000.0,4.0,3.0,0.45,Minnetonka,2988.0
489000.0,4.0,2.0,0.56,Minnetonka,2116.0
769000.0,3.0,3.0,0.16,Minnetonka,3530.0
439900.0,3.0,4.0,0.47,Minnetonka,2932.0
385000.0,3.0,3.0,0.05,Minnetonka,2268.0
469900.0,5.0,2.0,0.65,Eden Prairie,2397.0
379900.0,4.0,2.0,0.27,Eden Prairie,2038.0
475000.0,5.0,3.0,0.33,Eden Prairie,2292.0
599900.0,4.0,4.0,0.36,Eden Prairie,2624.0
390000.0,3.0,3.0,0.42,Eden Prairie,2156.0
825000.0,4.0,4.0,0.31,Eden Prairie,4446.0
779900.0,5.0,4.0,0.51,Eden Prairie,3590.0
440000.0,4.0,3.0,0.36,Eden Prairie,2336.0
599900.0,5.0,4.0,0.53,Eden Prairie,3742.0
479900.0,4.0,3.0,0.54,Eden Prairie,3730.0
275000.0,4.0,2.0,0.45,Elk River,1550.0
216900.0,2.0,2.0,0.02,Otsego,1337.0
385000.0,5.0,3.0,0.29,Elk River,2535.0
329900.0,5.0,3.0,0.31,Hutchinson,2876.0
262900.0,4.0,2.0,0.18,Hutchinson,1854.0
249900.0,4.0,2.0,0.26,Hutchinson,2560.0
364900.0,2.0,2.0,0.21,Hutchinson,1678.0
179000.0,2.0,2.0,0.14,Hutchinson,2100.0
360000.0,5.0,3.0,0.27,Hutchinson,2880.0
220000.0,3.0,2.0,0.27,Hutchinson,2156.0
249900.0,3.0,2.0,0.24,Hutchinson,2496.0
483795.0,4.0,3.0,0.23,Jordan,2944.0
264900.0,3.0,1.0,0.71,Kimball,1920.0
309900.0,3.0,2.0,0.3,Kimball,1597.0
436515.0,4.0,4.0,0.21,Delano,2402.0
449990.0,3.0,3.0,0.24,Delano,2645.0
464990.0,5.0,4.0,0.55,Delano,3918.0
442515.0,4.0,4.0,0.21,Delano,2513.0
406420.0,3.0,2.0,0.3,Delano,2916.0
364900.0,5.0,3.0,0.34,Litchfield,2888.0
209900.0,4.0,2.0,0.19,Litchfield,2294.0
259900.0,3.0,3.0,0.33,Litchfield,2300.0
185000.0,3.0,2.0,0.26,Litchfield,2160.0
239900.0,2.0,2.0,0.29,Litchfield,1968.0
197500.0,3.0,2.0,0.26,Litchfield,1963.0
284888.0,4.0,2.0,0.35,Litchfield,2232.0
558855.0,5.0,3.0,0.22,Dayton,4426.0
533879.0,4.0,3.0,0.24,Dayton,3537.0
441695.0,4.0,3.0,0.23,Dayton,1998.0
499000.0,3.0,3.0,0.04,Orono,2380.0
429900.0,4.0,2.0,0.33,Long Lake,2817.0
400000.0,3.0,3.0,0.16,Eden Prairie,2370.0
600000.0,4.0,4.0,0.36,Eden Prairie,3528.0
414900.0,3.0,4.0,0.06,Eden Prairie,2468.0
374900.0,4.0,3.0,0.28,Howard Lake,2533.0
195000.0,3.0,2.0,0.25,Howard Lake,2155.0
212500.0,2.0,2.0,0.16,Howard Lake,1127.0
360000.0,4.0,3.0,0.3,Howard Lake,2672.0
294900.0,3.0,2.0,0.24,Howard Lake,2399.0
339900.0,3.0,2.0,0.29,Howard Lake,2358.0
264900.0,4.0,2.0,0.28,Hutchinson,1762.0
219900.0,4.0,2.0,0.14,Hutchinson,1955.0
160000.0,3.0,1.0,0.29,Hutchinson,1056.0
170000.0,2.0,1.0,0.2,Hutchinson,1003.0
215000.0,3.0,2.0,0.23,Hutchinson,2172.0
224900.0,2.0,3.0,0.21,Hutchinson,1971.0
198000.0,2.0,2.0,0.22,Hutchinson,1866.0
279900.0,3.0,3.0,0.15,Hutchinson,1952.0
315000.0,2.0,2.0,0.3,Hutchinson,1404.0
277700.0,3.0,2.0,0.16,Hutchinson,1629.0
264900.0,3.0,2.0,0.38,Lester Prairie,3012.0
309900.0,3.0,2.0,0.32,Lester Prairie,2724.0
199000.0,2.0,1.0,0.06,Lester Prairie,1444.0
208900.0,3.0,1.0,0.14,Lester Prairie,1170.0
189900.0,3.0,1.0,0.17,Lester Prairie,1764.0
169900.0,2.0,1.0,0.32,Lester Prairie,1596.0
250000.0,4.0,2.0,0.18,Hutchinson,1976.0
69900.0,2.0,1.0,0.35,Litchfield,840.0
199900.0,3.0,3.0,0.24,Litchfield,2002.0
475000.0,4.0,3.0,0.39,Minnetonka,2176.0
724900.0,4.0,4.0,0.5,Minnetonka,3618.0
384500.0,4.0,2.0,0.18,Eden Prairie,1876.0
265000.0,2.0,2.0,0.15,Hopkins,814.0
340000.0,3.0,2.0,0.24,Hopkins,1641.0
299900.0,3.0,2.0,0.15,Hopkins,1500.0
460000.0,4.0,2.0,0.58,Hopkins,1944.0
369900.0,5.0,3.0,0.1,Hopkins,1842.0
229900.0,2.0,2.0,0.1,Minnetonka,1096.0
319900.0,3.0,2.0,0.19,Hopkins,1718.0
355000.0,4.0,2.0,0.15,Hopkins,1731.0
399000.0,4.0,3.0,0.23,Hopkins,2108.0
290000.0,4.0,2.0,0.29,Maple Lake,2020.0
239900.0,4.0,2.0,0.28,Maple Lake,1610.0
1348000.0,3.0,3.0,0.57,Maple Lake,3075.0
257900.0,2.0,2.0,0.08,Maple Lake,1170.0
215000.0,3.0,2.0,0.33,Maple Lake,2224.0
210000.0,4.0,3.0,0.06,Maple Lake,1934.0
259900.0,2.0,2.0,0.08,Maple Lake,1170.0
850000.0,3.0,4.0,0.44,Maple Lake,3370.0
225000.0,3.0,1.0,0.27,Maple Lake,1291.0
284000.0,4.0,2.0,0.27,Maple Lake,1788.0
194900.0,2.0,2.0,0.26,Maple Lake,1632.0
82908.0,3.0,2.0,0.43,Litchfield,3248.0
129000.0,2.0,2.0,0.19,Litchfield,937.0
174900.0,3.0,2.0,0.24,Litchfield,3021.0
850000.0,4.0,4.0,0.65,Orono,3662.0
350000.0,3.0,2.0,0.3,Maple Plain,1099.0
300000.0,3.0,1.0,0.26,Mayer,1972.0
209900.0,3.0,2.0,0.25,Mayer,1327.0
349900.0,4.0,2.0,0.31,Monticello,2424.0
349000.0,4.0,3.0,0.23,Monticello,2600.0
424900.0,4.0,3.0,0.37,Monticello,2038.0
245000.0,3.0,2.0,0.14,Monticello,1880.0
280000.0,5.0,2.0,0.38,Monticello,2288.0
270000.0,4.0,2.0,0.31,Monticello,2206.0
269900.0,3.0,2.0,0.38,Monticello,2360.0
330000.0,3.0,2.0,0.31,Monticello,1872.0
305000.0,4.0,2.0,0.37,Monticello,1559.0
269900.0,2.0,1.0,0.04,Monticello,1751.0
269900.0,2.0,1.0,0.04,Monticello,1751.0
297900.0,3.0,2.0,0.05,Monticello,2099.0
297900.0,3.0,2.0,0.05,Monticello,2099.0
227000.0,2.0,4.0,0.03,Monticello,1921.0
325000.0,4.0,2.0,0.27,Monticello,2250.0
264900.0,2.0,1.0,0.04,Monticello,1751.0
266900.0,2.0,1.0,0.04,Monticello,1751.0
305000.0,4.0,2.0,0.33,Monticello,1875.0
264900.0,2.0,1.0,0.04,Monticello,1751.0
255000.0,3.0,3.0,0.03,Monticello,1500.0
300000.0,2.0,1.0,0.45,Monticello,2460.0
419000.0,3.0,2.0,0.66,Monticello,2852.0
293900.0,3.0,2.0,0.05,Monticello,2099.0
259900.0,2.0,1.0,0.04,Monticello,1751.0
259900.0,2.0,2.0,0.07,Monticello,1430.0
170000.0,3.0,2.0,0.14,Monticello,1804.0
285000.0,4.0,2.0,0.42,Monticello,2352.0
290900.0,3.0,2.0,0.05,Monticello,2099.0
292900.0,3.0,2.0,0.05,Monticello,2099.0
290900.0,3.0,2.0,0.05,Monticello,2099.0
200000.0,5.0,2.0,0.38,Monticello,2584.0
269900.0,4.0,2.0,0.05,Monticello,2364.0
419900.0,3.0,4.0,0.06,Eden Prairie,3150.0
399900.0,4.0,3.0,0.25,Eden Prairie,2492.0
425000.0,3.0,2.0,0.65,Eden Prairie,2082.0
289900.0,2.0,3.0,0.05,Eden Prairie,2020.0
379900.0,4.0,2.0,0.29,Eden Prairie,1940.0
323900.0,3.0,2.0,0.11,Montrose,1975.0
289900.0,3.0,3.0,0.12,Montrose,1765.0
329900.0,4.0,3.0,0.12,Montrose,2234.0
323900.0,3.0,2.0,0.11,Montrose,1975.0
312500.0,5.0,3.0,0.27,Montrose,2460.0
298900.0,3.0,3.0,0.12,Montrose,1765.0
235000.0,3.0,1.0,0.51,Montrose,1538.0
299900.0,3.0,3.0,0.12,Montrose,1850.0
290900.0,3.0,3.0,0.12,Montrose,1765.0
249900.0,3.0,2.0,0.24,Montrose,1684.0
270900.0,2.0,1.0,0.11,Montrose,1980.0
265000.0,3.0,2.0,0.29,Montrose,1699.0
1050000.0,4.0,3.0,0.43,Mound,1788.0
269995.0,2.0,1.0,0.29,Mound,2128.0
910000.0,4.0,3.0,0.41,Mound,3087.0
300000.0,2.0,1.0,0.24,Mound,1425.0
949900.0,3.0,3.0,0.64,Mound,2940.0
525000.0,4.0,4.0,0.33,Mound,3860.0
99900.0,3.0,1.0,0.19,New Auburn,1778.0
180000.0,3.0,2.0,0.25,New Germany,1575.0
175000.0,2.0,1.0,0.24,Norwood Young America,1752.0
234000.0,3.0,2.0,0.13,Norwood Young America,1758.0
225000.0,4.0,2.0,0.16,Norwood Young America,1672.0
580000.0,4.0,4.0,0.19,Dayton,2902.0
600000.0,5.0,4.0,0.28,Dayton,3565.0
360000.0,3.0,2.0,0.27,Maple Grove,1504.0
422990.0,3.0,3.0,0.03,Maple Grove,1942.0
565000.0,4.0,4.0,0.26,Dayton,3310.0
530000.0,2.0,2.0,0.16,Maple Grove,3730.0
458015.0,3.0,3.0,0.04,Maple Grove,2436.0
457310.0,3.0,3.0,0.04,Maple Grove,2436.0
675000.0,4.0,4.0,0.23,Dayton,4354.0
725000.0,4.0,4.0,0.23,Dayton,4354.0
315000.0,2.0,2.0,0.04,Maple Grove,1540.0
699900.0,4.0,3.0,0.25,Dayton,3572.0
259900.0,3.0,2.0,0.04,Maple Grove,1984.0
519900.0,4.0,4.0,0.22,Maple Grove,3202.0
549900.0,5.0,4.0,0.36,Maple Grove,4048.0
489990.0,3.0,3.0,0.15,Dayton,2972.0
600000.0,4.0,4.0,0.19,Dayton,3332.0
474700.0,3.0,3.0,0.33,Maple Grove,3016.0
397777.0,4.0,2.0,0.28,Maple Grove,2878.0
409900.0,3.0,2.0,0.26,Maple Grove,2357.0
149900.0,3.0,1.0,0.16,Plato,1260.0
622540.0,2.0,3.0,0.19,Prior Lake,2500.0
279900.0,3.0,1.0,0.29,Rockford,2310.0
752567.0,3.0,3.0,0.51,Rockford,3220.0
425000.0,4.0,3.0,0.37,Rockford,3250.0
432990.0,4.0,3.0,0.28,Rockford,3210.0
324900.0,5.0,3.0,0.35,Rockford,2520.0
390000.0,4.0,2.0,0.38,Rogers,2549.0
410000.0,3.0,3.0,0.35,Rogers,2688.0
480000.0,4.0,3.0,0.24,Rogers,3813.0
300000.0,4.0,2.0,0.44,Rogers,2475.0
459900.0,5.0,4.0,0.66,Rogers,2558.0
330000.0,4.0,2.0,0.32,Rogers,2388.0
284900.0,3.0,2.0,0.05,Monticello,1466.0
359900.0,3.0,2.0,0.26,Monticello,1534.0
150000.0,2.0,1.0,0.4,Brownton,960.0
229900.0,3.0,2.0,0.1,Maple Grove,1312.0
240000.0,4.0,2.0,0.09,Maple Grove,1875.0
178000.0,2.0,2.0,0.59,Maple Grove,1190.0
229900.0,2.0,2.0,0.04,Maple Grove,1384.0
497085.0,5.0,4.0,0.09,Maple Grove,3304.0
425000.0,4.0,3.0,0.29,Maple Grove,3236.0
219900.0,4.0,2.0,0.23,Princeton,1728.0
450505.0,4.0,3.0,0.27,Rockford,2185.0
235000.0,4.0,2.0,0.04,Rockford,1619.0
387355.0,4.0,3.0,0.24,Rockford,2148.0
439900.0,3.0,2.0,0.12,Rogers,1810.0
526000.0,4.0,3.0,0.24,Otsego,2706.0
375000.0,5.0,4.0,0.36,Rogers,2863.0
521755.0,4.0,3.0,0.27,Rogers,2692.0
339900.0,3.0,3.0,0.1,Rogers,1726.0
444850.0,4.0,4.0,0.31,Prior Lake,3037.0
460000.0,2.0,2.0,0.38,Prior Lake,3278.0
185000.0,2.0,2.0,0.02,Prior Lake,1065.0
525200.0,2.0,2.0,0.14,Prior Lake,1908.0
399900.0,4.0,3.0,0.44,Prior Lake,2168.0
159900.0,2.0,1.0,0.44,Princeton,1012.0
280000.0,4.0,2.0,0.46,Princeton,2654.0
350000.0,4.0,2.0,0.31,Maple Grove,1622.0
270000.0,2.0,2.0,0.1,Maple Grove,1702.0
359000.0,4.0,2.0,0.29,Maple Grove,2160.0
249900.0,2.0,2.0,0.17,Maple Grove,1438.0
625990.0,4.0,3.0,0.23,Dayton,3856.0
474990.0,4.0,4.0,0.05,Maple Grove,2728.0
688399.0,4.0,4.0,0.22,Dayton,4350.0
375000.0,4.0,2.0,0.23,Maple Grove,2088.0
540360.0,4.0,4.0,0.09,Maple Grove,3030.0
267900.0,2.0,2.0,0.16,Maple Grove,1679.0
139900.0,2.0,1.0,0.16,Green Isle,1350.0
239900.0,3.0,2.0,0.2,Glencoe,2138.0
307592.0,5.0,3.0,0.24,Green Isle,2724.0
449900.0,4.0,4.0,0.29,Delano,2880.0
539900.0,5.0,4.0,0.21,Waconia,3876.0
249900.0,3.0,2.0,0.31,Waconia,1798.0
339000.0,3.0,3.0,0.11,Minnetrista,1708.0
600000.0,4.0,4.0,0.66,Excelsior,3247.0
359900.0,4.0,3.0,0.37,Montrose,2435.0
362990.0,3.0,2.0,0.25,Delano,1527.0
379900.0,4.0,3.0,0.23,Waverly,2037.0
179900.0,2.0,1.0,0.29,Mound,1152.0
327900.0,2.0,1.0,0.22,Belle Plaine,1152.0
325000.0,5.0,2.0,0.17,Mound,1680.0
1075000.0,3.0,3.0,0.14,Mound,2300.0
365875.0,3.0,3.0,0.22,Delano,2063.0
572905.0,5.0,4.0,0.18,Minnetrista,3623.0
511249.0,3.0,3.0,0.18,Minnetrista,2597.0
374900.0,4.0,3.0,0.32,Waconia,1940.0
354900.0,3.0,2.0,0.32,Waconia,1919.0
225000.0,3.0,2.0,0.11,Montrose,2192.0
499900.0,4.0,3.0,0.26,Minnetrista,2557.0
429900.0,4.0,3.0,0.32,Cologne,2150.0
244900.0,3.0,2.0,0.28,Lester Prairie,2165.0
277900.0,3.0,1.0,0.28,Mound,948.0
325000.0,3.0,2.0,0.24,Spring Park,1152.0
390875.0,4.0,4.0,0.26,Delano,2242.0
239000.0,2.0,2.0,0.21,Waverly,1096.0
179900.0,2.0,2.0,0.14,Howard Lake,960.0
179900.0,2.0,1.0,0.14,Mound,898.0
259900.0,4.0,2.0,0.22,Watertown,1760.0
465026.0,4.0,3.0,0.29,Delano,2121.0
627785.0,5.0,4.0,0.21,Minnetrista,3917.0
499900.0,5.0,4.0,0.32,Waconia,3196.0
259900.0,3.0,2.0,0.25,Waconia,1890.0
395300.0,5.0,4.0,0.29,Watertown,3448.0
275000.0,3.0,2.0,0.35,Lester Prairie,2616.0
387900.0,3.0,3.0,0.32,Cologne,2385.0
385000.0,3.0,3.0,0.18,Watertown,2880.0
230000.0,4.0,2.0,0.18,Montrose,2030.0
340000.0,3.0,3.0,0.51,Annandale,2966.0
269900.0,3.0,2.0,0.31,Green Isle,1527.0
294900.0,3.0,2.0,0.28,Green Isle,2167.0
254900.0,3.0,2.0,0.26,Arlington,1451.0
209500.0,2.0,2.0,0.05,Winsted,1320.0
235000.0,4.0,2.0,0.29,Cokato,2010.0
149900.0,3.0,1.0,0.31,Howard Lake,1272.0
474900.0,5.0,3.0,0.3,Delano,3400.0
359900.0,4.0,4.0,0.33,Howard Lake,3268.0
345000.0,4.0,2.0,0.2,Mound,2080.0
247000.0,3.0,2.0,0.07,Winsted,2246.0
175700.0,5.0,3.0,0.21,Glencoe,3130.0
509990.0,3.0,2.0,0.17,Victoria,3792.0
260000.0,5.0,3.0,0.24,Watertown,2958.0
325000.0,5.0,3.0,0.4,Cokato,3038.0
300000.0,3.0,2.0,0.24,Norwood Young America,1837.0
1150000.0,4.0,4.0,0.68,Mound,3221.0
649900.0,4.0,3.0,0.22,Excelsior,2738.0
500000.0,4.0,4.0,0.25,Waconia,2622.0
279000.0,3.0,2.0,0.31,Norwood Young America,1658.0
259900.0,3.0,1.0,0.24,Waverly,1270.0
25000.0,3.0,2.0,0.31,Henderson,1216.0
219500.0,2.0,2.0,0.03,Waconia,1537.0
269000.0,3.0,1.0,0.21,Waverly,1803.0
639500.0,5.0,3.0,0.27,Watertown,3358.0
384900.0,3.0,3.0,0.14,Victoria,2125.0
427900.0,3.0,3.0,0.22,Mound,3240.0
223000.0,4.0,3.0,0.28,Cokato,2945.0
239900.0,3.0,1.0,0.37,Belle Plaine,2387.0
267900.0,2.0,1.0,0.11,Montrose,1980.0
199900.0,2.0,1.0,0.59,Glencoe,1964.0
399900.0,3.0,2.0,0.34,Delano,1783.0
399900.0,3.0,2.0,0.16,Delano,1783.0
900000.0,3.0,4.0,0.42,Waconia,2726.0
340000.0,3.0,2.0,0.19,Mound,3862.0
350000.0,3.0,2.0,0.23,Waconia,2204.0
394900.0,3.0,2.0,0.28,Waverly,1545.0
450000.0,4.0,3.0,0.58,Victoria,2840.0
405005.0,3.0,2.0,0.23,Delano,1866.0
586695.0,4.0,4.0,0.23,Waconia,3251.0
419888.0,4.0,3.0,0.34,Waconia,2324.0
324900.0,5.0,3.0,0.47,Silver Lake,2429.0
628655.0,3.0,3.0,0.21,Waconia,3246.0
234900.0,2.0,2.0,0.18,Cokato,1838.0
199900.0,3.0,1.0,0.23,Mound,1730.0
634863.0,3.0,3.0,0.2,Minnetrista,3195.0
1500000.0,4.0,3.0,0.39,Waconia,2779.0
539900.0,5.0,4.0,0.24,Waconia,2896.0
269900.0,4.0,2.0,0.26,Winsted,2500.0
349900.0,4.0,3.0,0.03,Minnetrista,1746.0
250000.0,3.0,3.0,0.2,Norwood Young America,1790.0
532000.0,4.0,4.0,0.46,Minnetrista,3077.0
518000.0,4.0,3.0,0.29,Mound,3654.0
346900.0,5.0,2.0,0.24,Mound,2100.0
299900.0,3.0,2.0,0.23,Mound,1287.0
769900.0,2.0,2.0,0.24,Mound,1580.0
495000.0,4.0,3.0,0.14,Mound,2396.0
239900.0,3.0,2.0,0.13,Monticello,1820.0
297900.0,3.0,2.0,0.05,Monticello,2099.0
389900.0,3.0,3.0,0.36,Saint Bonifacius,2495.0
389900.0,3.0,4.0,0.34,Saint Michael,2334.0
629900.0,4.0,3.0,0.17,Saint Michael,3459.0
465000.0,3.0,3.0,0.16,Saint Michael,2400.0
384900.0,3.0,3.0,0.12,Saint Michael,1393.0
429900.0,2.0,2.0,0.17,Saint Michael,1637.0
390000.0,5.0,4.0,0.07,Saint Michael,3054.0
424900.0,4.0,3.0,0.22,Saint Michael,2326.0
475000.0,3.0,3.0,0.44,Saint Michael,3705.0
489730.0,2.0,2.0,0.16,Saint Michael,1502.0
549900.0,4.0,4.0,0.25,Saint Michael,3807.0
399900.0,5.0,3.0,0.12,Saint Michael,2617.0
415000.0,4.0,3.0,0.3,Saint Michael,3191.0
525720.0,4.0,3.0,0.37,Saint Michael,2192.0
275000.0,3.0,3.0,0.05,Saint Michael,2527.0
329900.0,4.0,2.0,0.54,Saint Michael,2666.0
209900.0,3.0,2.0,0.2,Saint Michael,1364.0
561005.0,3.0,2.0,0.15,Saint Michael,1954.0
599800.0,4.0,3.0,0.3,Saint Michael,3840.0
543920.0,4.0,3.0,0.31,Saint Michael,2439.0
475000.0,5.0,4.0,0.22,Saint Michael,3406.0
409900.0,5.0,3.0,0.12,Saint Michael,2617.0
319900.0,2.0,3.0,0.05,Saint Michael,2137.0
265000.0,4.0,4.0,0.05,Saint Michael,2577.0
531050.0,4.0,3.0,0.16,Saint Michael,2806.0
310000.0,3.0,3.0,0.13,Saint Michael,1436.0
540000.0,4.0,3.0,0.36,Saint Michael,3918.0
241600.0,2.0,2.0,0.1,Saint Michael,1645.0
529900.0,5.0,4.0,0.19,Saint Michael,3482.0
640000.0,4.0,4.0,0.24,Saint Michael,3243.0
495085.0,4.0,3.0,0.31,Saint Michael,2905.0
310000.0,3.0,2.0,0.39,Saint Michael,2400.0
549900.0,4.0,4.0,0.19,Saint Michael,3363.0
394450.0,5.0,3.0,0.12,Saint Michael,2617.0
549900.0,2.0,2.0,0.17,Saint Michael,2300.0
250000.0,2.0,2.0,0.05,Saint Michael,1650.0
446175.0,4.0,3.0,0.21,Saint Michael,2328.0
699990.0,4.0,3.0,0.25,Savage,3444.0
250000.0,4.0,2.0,0.08,Shakopee,1734.0
259000.0,2.0,1.0,0.04,Shakopee,974.0
365000.0,3.0,2.0,0.26,Shakopee,1868.0
235000.0,3.0,2.0,0.04,Shakopee,1513.0
285000.0,3.0,2.0,0.19,Shakopee,1332.0
235000.0,2.0,2.0,0.02,Shakopee,1436.0
259900.0,2.0,3.0,0.03,Shakopee,1210.0
335000.0,3.0,2.0,0.35,Shakopee,2302.0
236000.0,2.0,2.0,0.03,Shakopee,1158.0
289000.0,3.0,2.0,0.23,Shakopee,2036.0
265000.0,4.0,1.0,0.22,Shakopee,2124.0
85000.0,3.0,3.0,0.5,South Haven,2604.0
129900.0,2.0,1.0,0.21,South Haven,1196.0
449999.0,4.0,3.0,0.21,Spring Park,2708.0
530000.0,5.0,4.0,0.54,Minnetrista,3392.0
642206.0,3.0,3.0,0.21,Minnetrista,3236.0
66000.0,2.0,2.0,0.43,Stewart,2064.0
570000.0,4.0,3.0,0.16,Victoria,3221.0
650000.0,5.0,4.0,0.29,Victoria,3684.0
525000.0,4.0,4.0,0.27,Victoria,3496.0
425000.0,3.0,3.0,0.24,Victoria,2200.0
355000.0,3.0,4.0,0.03,Victoria,2296.0
498000.0,3.0,3.0,0.35,Victoria,3445.0
574836.0,4.0,4.0,0.39,Victoria,3033.0
599000.0,4.0,4.0,0.41,Victoria,3040.0
399900.0,2.0,3.0,0.07,Victoria,2562.0
485000.0,5.0,4.0,0.26,Waconia,3313.0
389900.0,4.0,2.0,0.24,Waconia,1831.0
704900.0,3.0,4.0,0.45,Waconia,4328.0
375000.0,4.0,2.0,0.23,Waconia,1808.0
740117.0,5.0,4.0,0.19,Waconia,3581.0
592068.0,3.0,3.0,0.19,Waconia,3191.0
428760.0,3.0,2.0,0.21,Waconia,1354.0
437500.0,4.0,3.0,0.24,Waconia,3146.0
599900.0,5.0,4.0,0.35,Waconia,4463.0
631045.0,3.0,3.0,0.21,Waconia,3001.0
452535.0,2.0,2.0,0.18,Waconia,1734.0
599999.0,5.0,4.0,0.28,Waconia,3536.0
225000.0,2.0,2.0,0.04,Waconia,1376.0
235000.0,2.0,2.0,0.03,Waconia,1456.0
590118.0,5.0,4.0,0.19,Waconia,3100.0
305000.0,3.0,1.0,0.18,Waconia,3069.0
1396135.0,3.0,3.0,0.49,Waconia,4322.0
500000.0,3.0,3.0,0.19,Waconia,2871.0
1534785.0,3.0,3.0,0.49,Waconia,4322.0
160000.0,2.0,1.0,0.02,Waconia,912.0
614175.0,3.0,3.0,0.21,Waconia,2624.0
390000.0,4.0,3.0,0.24,Waconia,2456.0
545000.0,4.0,3.0,0.28,Waconia,3133.0
379900.0,4.0,2.0,0.43,Waconia,1808.0
359000.0,4.0,3.0,0.32,Waconia,2111.0
324900.0,3.0,2.0,0.3,Watertown,1885.0
224900.0,3.0,3.0,0.13,Watertown,1772.0
318000.0,2.0,1.0,0.32,Watertown,1319.0
387900.0,3.0,2.0,0.27,Watertown,2800.0
169900.0,2.0,1.0,0.15,Watkins,576.0
359900.0,4.0,3.0,0.18,Waverly,2320.0
190000.0,3.0,2.0,0.34,Waverly,1624.0
394990.0,4.0,3.0,0.3,Waverly,3260.0
361000.0,4.0,2.0,0.24,Waverly,1995.0
379900.0,4.0,3.0,0.29,Waverly,2036.0
339900.0,3.0,2.0,0.34,Waverly,2800.0
359900.0,5.0,2.0,0.34,Waverly,2304.0
249900.0,4.0,2.0,0.36,Winsted,2016.0
244900.0,3.0,2.0,0.25,Winsted,1193.0
299900.0,3.0,2.0,0.26,Winsted,3220.0
135000.0,3.0,2.0,0.25,Winthrop,2288.0
299900.0,3.0,2.0,0.64,Saint Michael,1384.0
508665.0,3.0,3.0,0.29,Saint Michael,2597.0
520000.0,3.0,3.0,0.43,Savage,2542.0
449900.0,4.0,3.0,0.37,Savage,2677.0
279900.0,2.0,2.0,0.06,Savage,1525.0
435000.0,4.0,3.0,0.33,Savage,2829.0
699900.0,5.0,4.0,0.6,Savage,4457.0
345000.0,3.0,3.0,0.39,Savage,1831.0
399900.0,3.0,3.0,0.25,Savage,1570.0
249900.0,3.0,3.0,0.03,Shakopee,1584.0
239900.0,2.0,1.0,0.25,South Haven,908.0
295000.0,3.0,4.0,0.03,Shakopee,2080.0
463035.0,4.0,3.0,0.61,Shakopee,1989.0
573669.0,4.0,4.0,0.23,Shakopee,2776.0
614999.0,4.0,4.0,0.19,Victoria,3371.0
596475.0,4.0,3.0,0.24,Victoria,2680.0
589000.0,5.0,4.0,0.23,Victoria,3460.0
290000.0,2.0,2.0,0.09,Watertown,1287.0
235000.0,2.0,2.0,0.23,Watertown,1644.0
424900.0,4.0,3.0,0.29,Waconia,2472.0
293000.0,4.0,3.0,0.25,Waverly,2213.0
389900.0,3.0,2.0,0.32,Waverly,1545.0
825000.0,5.0,4.0,0.65,Minnetonka,4272.0
789000.0,4.0,3.0,0.43,Deephaven,2886.0
1395000.0,4.0,4.0,0.42,Minnetonka Beach,4065.0
687900.0,5.0,4.0,0.49,Minnetonka,3220.0
500000.0,4.0,2.0,0.34,Minnetonka,2540.0
154900.0,3.0,2.0,0.24,Lake Lillian,1794.0
541000.0,5.0,4.0,0.51,Shakopee,3520.0
235000.0,3.0,2.0,0.02,Shakopee,1420.0
389900.0,4.0,3.0,0.25,Shakopee,2045.0
489900.0,4.0,3.0,0.18,Shakopee,2220.0
349900.0,4.0,2.0,0.22,Shakopee,1912.0
320000.0,4.0,2.0,0.21,Shakopee,1992.0
550000.0,2.0,3.0,0.5,Dassel,3432.0
238000.0,4.0,2.0,0.2,Hutchinson,2272.0
179900.0,4.0,2.0,0.17,Gaylord,1380.0
169900.0,4.0,1.0,0.19,New Ulm,2128.0
120000.0,2.0,2.0,0.21,Cosmos,1302.0
260000.0,2.0,2.0,0.43,Litchfield,1674.0
249900.0,4.0,2.0,0.17,Hutchinson,2016.0
159900.0,2.0,1.0,0.15,Hutchinson,1192.0
122500.0,3.0,3.0,0.19,Gibbon,1770.0
549900.0,3.0,3.0,0.14,Victoria,4209.0
340000.0,4.0,2.0,0.23,Shakopee,1700.0
575000.0,5.0,4.0,0.27,Shakopee,3788.0
367000.0,3.0,2.0,0.23,Shakopee,2702.0
